Step,Loss,Batch Size,Accuracy
6113,0.35978985,152,0.88235295
6114,0.25261346,152,0.90789473
6115,0.36317685,152,0.8552632
6116,0.2677428,152,0.8947368
6117,0.28079724,153,0.8815789
6118,0.36043066,154,0.84313726
6119,0.35223305,156,0.8701299
6120,0.34442294,157,0.8717949
6121,0.38730964,156,0.85350317
6122,0.24877861,155,0.9230769
6123,0.50101006,154,0.8
6124,0.34221694,154,0.91558444
6125,0.41112423,155,0.85064936
6126,0.27795148,155,0.90967745
6127,0.4248169,156,0.87096775
6128,0.34421673,155,0.88461536
6129,0.2705059,156,0.89032257
6130,0.24145435,156,0.9102564
6131,0.30620039,157,0.90384614
6132,0.41019696,158,0.84713376
6133,0.3739926,159,0.87974685
6134,0.41971433,158,0.8553459
6135,0.5825345,162,0.79746836
6136,0.37569407,162,0.8580247
6137,0.5767624,160,0.80864197
6138,0.5035202,162,0.85625
6139,0.37468076,160,0.89506173
6140,0.43815798,160,0.83125
6141,0.39979973,158,0.8875
6142,0.2862528,158,0.9113924
6143,0.2754512,158,0.8924051
6144,0.42817238,156,0.8544304
6145,0.33473015,156,0.8717949
6146,0.40110478,154,0.86538464
6147,0.46165264,153,0.83116883
6148,0.40243703,151,0.86928105
6149,0.29164517,152,0.90066224
6150,0.3672569,151,0.8881579
6151,0.3616438,154,0.8543046
6152,0.5106244,154,0.8181818
6153,0.4761657,153,0.85064936
6154,0.37403995,152,0.8366013
6155,0.37508008,152,0.84210527
6156,0.32552454,152,0.9013158
6157,0.40528446,153,0.84210527
6158,0.3745387,154,0.875817
6159,0.39173493,153,0.85714287
6160,0.25807118,152,0.9150327
6161,0.30898103,154,0.8815789
6162,0.40438575,155,0.85714287
6163,0.3712968,155,0.87096775
6164,0.34126762,156,0.87096775
6165,0.37638077,155,0.84615386
6166,0.43518597,157,0.83870965
6167,0.30334657,156,0.8789809
6168,0.3141948,157,0.8782051
6169,0.2645142,156,0.9044586
6170,0.31850138,157,0.88461536
6171,0.37918887,158,0.8789809
6172,0.35580295,158,0.886076
6173,0.46030036,157,0.8544304
6174,0.34131905,158,0.8789809
6175,0.48489872,158,0.8227848
6176,0.43520945,157,0.8227848
6177,0.56090885,158,0.79617834
6178,0.3787168,158,0.87341774
6179,0.41767675,158,0.8544304
6180,0.40863273,158,0.8544304
6181,0.39591566,157,0.8670886
6182,0.50291985,160,0.79617834
6183,0.25916737,159,0.925
6184,0.4652496,158,0.8616352
6185,0.43395224,158,0.8544304
6186,0.47110757,158,0.8544304
6187,0.37882724,158,0.8670886
6188,0.3290956,158,0.89873415
6189,0.3054266,157,0.9240506
6190,0.34396046,157,0.86624205
6191,0.29084492,156,0.8789809
6192,0.2899691,156,0.9230769
6193,0.35092893,157,0.85897434
6194,0.40290895,157,0.88535035
6195,0.45367354,157,0.84713376
6196,0.31037414,158,0.88535035
6197,0.32922816,157,0.89873415
6198,0.39280155,156,0.8789809
6199,0.33485842,157,0.9102564
6200,0.33046788,159,0.85350317
6201,0.25001028,159,0.9245283
6202,0.2698098,158,0.9119497
6203,0.36899439,160,0.8670886
6204,0.258374,160,0.9
6205,0.3106607,160,0.88125
6206,0.31421202,161,0.8625
6207,0.31330088,161,0.9068323
6208,0.29206377,160,0.8819876
6209,0.28912622,160,0.8875
6210,0.31419677,159,0.89375
6211,0.27255017,161,0.8993711
6212,0.23446845,161,0.9254658
6213,0.37000975,161,0.8447205
6214,0.28083932,161,0.8819876
6215,0.27097234,161,0.9068323
6216,0.3051914,160,0.9068323
6217,0.28516433,161,0.9
6218,0.24896349,160,0.9006211
6219,0.25131124,159,0.9125
6220,0.2592523,160,0.9056604
6221,0.27235454,160,0.9125
6222,0.24279837,161,0.9125
6223,0.2533439,159,0.91925466
6224,0.21489294,159,0.9119497
6225,0.24384186,160,0.9056604
6226,0.2667242,161,0.90625
6227,0.3040721,163,0.8819876
6228,0.27619854,163,0.9018405
6229,0.29128164,163,0.9141104
6230,0.17146587,163,0.9631902
6231,0.28258318,163,0.9263804
6232,0.21753766,163,0.9447853
6233,0.29279634,163,0.8957055
6234,0.28625366,163,0.88957053
6235,0.25012955,165,0.90797544
6236,0.17583308,165,0.95151514
6237,0.15979266,166,0.95151514
6238,0.28099242,167,0.90361446
6239,0.256649,168,0.8982036
6240,0.27743226,170,0.89285713
6241,0.43522114,173,0.87058824
6242,0.3723652,173,0.8612717
6243,0.32308194,175,0.867052
6244,0.2310478,178,0.92
6245,0.19297405,179,0.9269663
6246,0.21644507,179,0.92178774
6247,0.26118335,179,0.9273743
6248,0.18624264,179,0.9497207
6249,0.24650523,180,0.91061455
6250,0.33748052,178,0.87222224
6251,0.23292707,179,0.92134833
6252,0.1800987,178,0.95530725
6253,0.19771013,177,0.9269663
6254,0.25756446,177,0.90960455
6255,0.19785401,180,0.92655367
6256,0.25743422,179,0.9111111
6257,0.18678556,178,0.9497207
6258,0.18394895,179,0.9494382
6259,0.24886717,178,0.93296087
6260,0.24671754,179,0.91573036
6261,0.34394285,180,0.877095
6262,0.29582044,179,0.9
6263,0.2879001,181,0.8882682
6264,0.25499862,180,0.89502764
6265,0.28590733,179,0.9111111
6266,0.29041743,180,0.89944136
6267,0.23279276,180,0.9222222
6268,0.23366578,179,0.9166667
6269,0.26956147,180,0.8882682
6270,0.25218636,179,0.9166667
6271,0.27988714,178,0.91061455
6272,0.30484235,178,0.8988764
6273,0.24039425,177,0.92134833
6274,0.24515451,177,0.9378531
6275,0.21011895,176,0.9491525
6276,0.20528945,175,0.9261364
6277,0.18266414,175,0.93142855
6278,0.2553035,175,0.8971428
6279,0.25824952,174,0.9085714
6280,0.22947568,173,0.9367816
6281,0.20977913,173,0.94219655
6282,0.23037061,174,0.91907513
6283,0.21176502,175,0.954023
6284,0.20702368,175,0.95428574
6285,0.20214942,175,0.93714285
6286,0.24826309,176,0.9028571
6287,0.22927856,174,0.9431818
6288,0.20071983,175,0.9367816
6289,0.19389509,175,0.9257143
6290,0.22616202,176,0.93142855
6291,0.23107646,178,0.89204544
6292,0.24330094,179,0.9269663
6293,0.17279941,180,0.94413406
6294,0.24286856,181,0.9166667
6295,0.25568548,181,0.9171271
6296,0.24788341,180,0.93370163
6297,0.17111088,179,0.9722222
6298,0.20949937,178,0.9385475
6299,0.19427218,178,0.9325843
6300,0.20054244,178,0.93820226
6301,0.22613414,182,0.9044944
6302,0.20292205,181,0.9505494
6303,0.26330018,181,0.9005525
6304,0.211901,180,0.9281768
6305,0.30786723,180,0.87777776
6306,0.2419924,180,0.95
6307,0.19732367,180,0.93333334
6308,0.24711636,180,0.9388889
6309,0.20891,180,0.92777777
6310,0.15435067,180,0.9444444
6311,0.1652836,180,0.9444444
6312,0.20305946,180,0.93333334
6313,0.23318832,181,0.92777777
6314,0.29625258,185,0.89502764
6315,0.31862757,188,0.8756757
6316,0.23301914,189,0.90425533
6317,0.38787737,188,0.8730159
6318,0.3023144,189,0.92021275
6319,0.2550285,189,0.9100529
6320,0.28694743,189,0.8888889
6321,0.1843982,188,0.95238096
6322,0.19517809,187,0.9361702
6323,0.27143037,186,0.90909094
6324,0.27426723,184,0.9032258
6325,0.24288395,183,0.9076087
6326,0.33107653,183,0.89071035
6327,0.19217438,182,0.9453552
6328,0.20357463,181,0.93406594
6329,0.23419881,182,0.9005525
6330,0.25720516,182,0.9285714
6331,0.3356343,182,0.8681319
6332,0.20904247,181,0.9395604
6333,0.2079506,182,0.93370163
6334,0.2349943,183,0.9010989
6335,0.25516334,183,0.92896175
6336,0.2377717,182,0.91256833
6337,0.15348859,183,0.9505494
6338,0.25972214,184,0.91803277
6339,0.22638358,187,0.90217394
6340,0.25192958,189,0.93048126
6341,0.2631535,190,0.8941799
6342,0.19435257,190,0.9368421
6343,0.18044956,191,0.9526316
6344,0.19756427,191,0.95811516
6345,0.22918984,191,0.9424084
6346,0.21231507,191,0.9371728
6347,0.24646454,191,0.91099477
6348,0.2023103,191,0.93193716
6349,0.29978952,191,0.8900524
6350,0.32410064,193,0.8691099
6351,0.29943192,194,0.9067358
6352,0.272313,192,0.8969072
6353,0.31037036,192,0.890625
6354,0.23519725,191,0.9427083
6355,0.2793233,196,0.91099477
6356,0.28602722,194,0.90816325
6357,0.32550344,195,0.8917526
6358,0.31698114,194,0.8923077
6359,0.20622729,195,0.943299
6360,0.21535842,193,0.94871795
6361,0.21127744,193,0.93264246
6362,0.17717648,193,0.9481865
6363,0.22205165,194,0.93264246
6364,0.1882449,194,0.9484536
6365,0.32514885,196,0.88659793
6366,0.1799406,196,0.93367344
6367,0.2345318,196,0.9285714
6368,0.38325042,199,0.872449
6369,0.25661182,202,0.89447236
6370,0.25909635,205,0.9059406
6371,0.3772391,206,0.8487805
6372,0.3301054,206,0.89320385
6373,0.3648293,208,0.83495146
6374,0.17428604,209,0.9423077
6375,0.27382544,211,0.9138756
6376,0.2700316,211,0.91943127
6377,0.2806635,212,0.9099526
6378,0.37615284,209,0.9103774
6379,0.33119667,210,0.8851675
6380,0.2812606,208,0.9095238
6381,0.3021824,208,0.9182692
6382,0.35984674,209,0.88461536
6383,0.33135504,208,0.8995215
6384,0.24187306,209,0.90865386
6385,0.34653196,207,0.90430623
6386,0.24893019,208,0.9130435
6387,0.37210608,208,0.8557692
6388,0.2817959,208,0.89903843
6389,0.3656007,209,0.8701923
6390,0.3278812,209,0.8947368
6391,0.27568522,208,0.9138756
6392,0.29847285,207,0.90384614
6393,0.22565639,208,0.9227053
6394,0.3469413,208,0.8894231
6395,0.24928018,209,0.90865386
6396,0.34572312,213,0.8803828
6397,0.3283407,212,0.8967136
6398,0.2188049,213,0.9292453
6399,0.22042604,214,0.91549295
6400,0.28672314,215,0.91121495
6401,0.23350498,214,0.9255814
6402,0.25734937,213,0.90654206
6403,0.32709053,215,0.8920188
6404,0.2420487,215,0.9348837
6405,0.29774573,215,0.88837206
6406,0.24021183,216,0.9116279
6407,0.31291062,215,0.8842593
6408,0.2414297,216,0.9255814
6409,0.27068752,216,0.912037
6410,0.19839075,216,0.9444444
6411,0.22086695,214,0.9259259
6412,0.2017996,212,0.9392523
6413,0.25369784,213,0.9103774
6414,0.3210311,211,0.8826291
6415,0.30842644,213,0.8862559
6416,0.2791531,216,0.8967136
6417,0.40138772,218,0.8796296
6418,0.2712211,220,0.9036697
6419,0.36541975,220,0.8636364
6420,0.35851753,224,0.8909091
6421,0.28719616,224,0.8973214
6422,0.42339823,222,0.85714287
6423,0.33061954,223,0.9099099
6424,0.27627778,226,0.9147982
6425,0.28294134,225,0.8982301
6426,0.22656143,226,0.9111111
6427,0.28415754,226,0.9026549
6428,0.30748641,224,0.9026549
6429,0.2889168,227,0.8973214
6430,0.3134844,225,0.88105726
6431,0.29579526,223,0.8888889
6432,0.23773621,224,0.92825115
6433,0.2844458,223,0.9151786
6434,0.28539467,223,0.89237666
6435,0.31819102,223,0.8699552
6436,0.19636747,223,0.92825115
6437,0.31939173,224,0.9103139
6438,0.30256554,222,0.90178573
6439,0.27087405,223,0.9189189
6440,0.28356743,224,0.89237666
6441,0.29444805,224,0.89285713
6442,0.20386457,224,0.91964287
6443,0.26342514,225,0.91071427
6444,0.3043876,227,0.8977778
6445,0.20836964,227,0.9295154
6446,0.2296445,229,0.9030837
6447,0.275706,229,0.9170306
6448,0.32388785,228,0.87772924
6449,0.25773218,229,0.90789473
6450,0.24370372,228,0.8995633
6451,0.23358579,228,0.9298246
6452,0.22189261,228,0.9298246
6453,0.26987067,230,0.9035088
6454,0.24966183,227,0.9173913
6455,0.31348714,224,0.8942731
6456,0.3604525,224,0.87053573
6457,0.26326576,223,0.93303573
6458,0.1880533,223,0.94170403
6459,0.31816176,222,0.8699552
6460,0.22112752,221,0.9189189
6461,0.24014634,222,0.9230769
6462,0.26784906,223,0.9009009
6463,0.24043335,221,0.94170403
6464,0.21668695,220,0.94570136
6465,0.19688924,219,0.9590909
6466,0.18898647,219,0.9315069
6467,0.15821785,217,0.9589041
6468,0.22941759,216,0.9124424
6469,0.15428461,216,0.9583333
6470,0.24786295,216,0.912037
6471,0.223228,214,0.9212963
6472,0.20801882,214,0.94392526
6473,0.16328633,214,0.94392526
6474,0.14449824,213,0.9626168
6475,0.15710412,212,0.9530516
6476,0.1634786,212,0.9433962
6477,0.17364924,211,0.9622642
6478,0.1609664,210,0.9620853
6479,0.16326213,209,0.9380952
6480,0.15487419,207,0.9617225
6481,0.14307792,207,0.9468599
6482,0.1637313,206,0.95652175
6483,0.1532092,206,0.9466019
6484,0.15230827,204,0.9563107
6485,0.16420196,206,0.9411765
6486,0.15737207,206,0.9514563
6487,0.20241381,207,0.9368932
6488,0.15407556,210,0.96135265
6489,0.116190866,209,0.9714286
6490,0.20136763,208,0.93779904
6491,0.18760197,206,0.9567308
6492,0.13397436,207,0.9563107
6493,0.1297054,207,0.95652175
6494,0.15882725,213,0.942029
6495,0.15035184,212,0.9530516
6496,0.18867871,216,0.9386792
6497,0.16302103,216,0.9398148
6498,0.19277477,217,0.9398148
6499,0.17565034,217,0.9447005
6500,0.13930337,216,0.9677419
6501,0.16913785,216,0.9537037
6502,0.14034069,215,0.9675926
6503,0.11457937,215,0.9767442
6504,0.12542072,214,0.97209305
6505,0.1781348,214,0.95327103
6506,0.15264212,217,0.9626168
6507,0.24899751,219,0.9308756
6508,0.2663185,220,0.91780823
6509,0.15686695,226,0.94545454
6510,0.2478063,232,0.90707964
6511,0.20713095,235,0.9310345
6512,0.16756816,235,0.94468087
6513,0.2327236,236,0.94893616
6514,0.22872333,234,0.9322034
6515,0.19165266,235,0.94017094
6516,0.17162584,234,0.94893616
6517,0.11656122,232,0.97863245
6518,0.15765017,232,0.9396552
6519,0.20806786,232,0.9353448
6520,0.14795297,231,0.9698276
6521,0.19739541,232,0.93073595
6522,0.19868186,231,0.9396552
6523,0.13291994,230,0.965368
6524,0.18213618,232,0.9434783
6525,0.18292446,232,0.9396552
6526,0.18034692,230,0.94827586
6527,0.12319443,230,0.9695652
6528,0.22141445,229,0.9347826
6529,0.16190486,228,0.9650655
6530,0.1939401,228,0.93421054
6531,0.1409249,227,0.95614034
6532,0.14218196,226,0.9647577
6533,0.14608133,225,0.9424779
6534,0.15375818,226,0.94222224
6535,0.14904672,226,0.960177
6536,0.09914289,226,0.9734513
6537,0.13502315,225,0.96902657
6538,0.21152017,225,0.93777776
6539,0.18385659,224,0.95111114
6540,0.16208097,224,0.9464286
6541,0.13035688,226,0.96428573
6542,0.12877648,226,0.96902657
6543,0.17080095,228,0.960177
6544,0.177339,229,0.93421054
6545,0.1596918,228,0.9650655
6546,0.23964266,226,0.9166667
6547,0.20303085,226,0.92477876
6548,0.13768104,226,0.960177
6549,0.13452424,226,0.9557522
6550,0.21242474,226,0.9336283
6551,0.17948332,228,0.9336283
6552,0.18283981,231,0.9254386
6553,0.1372504,232,0.96103895
6554,0.2390698,238,0.9051724
6555,0.24436101,244,0.89915967
6556,0.27944762,246,0.897541
6557,0.18566854,245,0.94715446
6558,0.17167528,245,0.93877554
6559,0.22745134,245,0.9183673
6560,0.19726494,249,0.94693875
6561,0.24628508,254,0.91566265
6562,0.187853,253,0.92913383
6563,0.2166733,251,0.9328063
6564,0.17685841,250,0.9402391
6565,0.162743,251,0.952
6566,0.17366862,253,0.95219123
6567,0.19598688,252,0.92885375
6568,0.14825052,252,0.95238096
6569,0.18886234,254,0.92460316
6570,0.19735637,254,0.93700784
6571,0.19151741,258,0.9173228
6572,0.18607756,256,0.93798447
6573,0.18508399,259,0.94140625
6574,0.22945324,263,0.9111969
6575,0.13266656,264,0.94676805
6576,0.14080918,265,0.95075756
6577,0.17738184,266,0.9433962
6578,0.24917333,264,0.89849627
6579,0.30191568,266,0.89772725
6580,0.19677253,267,0.943609
6581,0.1790629,275,0.9363296
6582,0.16506211,276,0.9563636
6583,0.14178292,275,0.95652175
6584,0.2420515,273,0.9236364
6585,0.14933537,275,0.95238096
6586,0.17222236,274,0.94545454
6587,0.1935776,277,0.93430656
6588,0.17584895,273,0.9422383
6589,0.09871735,274,0.981685
6590,0.22870132,278,0.9160584
6591,0.1620179,282,0.9460432
6592,0.26996994,280,0.91843975
6593,0.22591239,282,0.92142856
6594,0.16071804,283,0.9432624
6595,0.20452487,285,0.93286216
6596,0.23188815,286,0.9263158
6597,0.24937119,285,0.93356645
6598,0.22891098,282,0.9298246
6599,0.19524099,280,0.9432624
6600,0.2617177,277,0.925
6601,0.2344817,275,0.9169675
6602,0.21276921,272,0.9309091
6603,0.18048607,273,0.9411765
6604,0.23550792,276,0.92673993
6605,0.2582758,273,0.9094203
6606,0.25584033,283,0.9084249
6607,0.20204662,281,0.94699645
6608,0.18576011,279,0.9323843
6609,0.19858408,277,0.9498208
6610,0.17684914,276,0.94584835
6611,0.20140065,277,0.93115944
6612,0.23759168,278,0.93862814
6613,0.175888,277,0.9532374
6614,0.16320367,277,0.94584835
6615,0.18385822,276,0.9314079
6616,0.18614694,274,0.9492754
6617,0.19188695,275,0.9306569
6618,0.15927772,274,0.9490909
6619,0.1951752,272,0.95620435
6620,0.14163926,274,0.9558824
6621,0.16219755,273,0.9489051
6622,0.15717386,272,0.96703297
6623,0.13906883,269,0.9632353
6624,0.17649536,268,0.9330855
6625,0.21318202,267,0.9402985
6626,0.22070608,273,0.92134833
6627,0.23842637,278,0.9230769
6628,0.23991889,280,0.92086333
6629,0.24110818,282,0.9035714
6630,0.1913975,281,0.93971634
6631,0.16267455,279,0.95373666
6632,0.21581723,277,0.9354839
6633,0.21964909,279,0.9097473
6634,0.16697931,278,0.9247312
6635,0.12960976,276,0.97482014
6636,0.24464901,275,0.9202899
6637,0.18586661,275,0.92727274
6638,0.22380671,276,0.9309091
6639,0.19381547,277,0.92753625
6640,0.18677379,278,0.93501806
6641,0.16575383,277,0.9496403
6642,0.11825509,276,0.97472924
6643,0.21604536,280,0.92753625
6644,0.17619713,278,0.9357143
6645,0.15631723,279,0.9460432
6646,0.18136632,278,0.953405
6647,0.17721097,278,0.9532374
6648,0.18359816,278,0.9316547
6649,0.28561535,278,0.89928055
6650,0.23790447,277,0.9064748
6651,0.22527261,275,0.92779785
6652,0.18226519,276,0.9381818
6653,0.15165323,275,0.9456522
6654,0.25695637,275,0.9054545
6655,0.23992431,276,0.92727274
6656,0.17865619,276,0.9384058
6657,0.18092974,274,0.9492754
6658,0.12017019,275,0.9708029
6659,0.16522321,277,0.9418182
6660,0.20911135,279,0.9314079
6661,0.18248987,279,0.94623655
6662,0.16143394,278,0.94265234
6663,0.09290285,277,0.9820144
6664,0.15717895,275,0.9638989
6665,0.1734755,275,0.9418182
6666,0.1374996,274,0.9563636
6667,0.1017935,273,0.97445256
6668,0.11924303,270,0.974359
6669,0.14215402,269,0.97037035
6670,0.18514882,269,0.936803
6671,0.13576517,268,0.9628253
6672,0.14555272,268,0.9664179
6673,0.13042748,265,0.9664179
6674,0.13759193,264,0.95849055
6675,0.1524756,260,0.9621212
6676,0.09915032,260,0.9846154
6677,0.16000333,260,0.95
6678,0.15743509,260,0.95
6679,0.15055576,259,0.95384616
6680,0.1425974,258,0.96525097
6681,0.13367571,259,0.9573643
6682,0.1273907,257,0.972973
6683,0.12042392,256,0.97276264
6684,0.13344789,257,0.97265625
6685,0.169007,262,0.9455253
6686,0.07644993,261,0.9847328
6687,0.11522296,260,0.9808429
6688,0.10399013,260,0.9653846
6689,0.13166183,260,0.95
6690,0.108759224,258,0.97692305
6691,0.12820314,257,0.96899223
6692,0.10299009,256,0.9922179
6693,0.12608925,255,0.96484375
6694,0.08599968,256,0.98039216
6695,0.1065287,254,0.98046875
6696,0.090276875,253,0.96850395
6697,0.092313126,249,0.97628456
6698,0.1042204,249,0.9879518
6699,0.13448131,250,0.95983934
6700,0.11058861,250,0.98
6701,0.104840465,250,0.968
6702,0.16244487,250,0.96
6703,0.11488687,249,0.968
6704,0.15093301,247,0.9678715
6705,0.083395705,249,0.9716599
6706,0.10973816,247,0.9718875
6707,0.14500777,246,0.94736844
6708,0.12756978,247,0.95528454
6709,0.08033497,246,0.9797571
6710,0.097782925,245,0.9756098
6711,0.11158383,245,0.97959185
6712,0.17324029,247,0.93877554
6713,0.10228709,248,0.9676113
6714,0.101490065,250,0.9758065
6715,0.11017869,250,0.976
6716,0.09618522,250,0.98
6717,0.101330556,250,0.98
6718,0.07858915,250,0.984
6719,0.11104515,251,0.976
6720,0.10405525,253,0.9760956
6721,0.08360009,253,0.9802371
6722,0.082295656,252,0.97628456
6723,0.10844381,250,0.984127
6724,0.124806575,251,0.968
6725,0.1201657,255,0.96015936
6726,0.17129827,259,0.9490196
6727,0.12923136,263,0.9498069
6728,0.1868041,264,0.9429658
6729,0.09289879,264,0.9810606
6730,0.11158895,267,0.9621212
6731,0.1670706,267,0.94756556
6732,0.12581135,267,0.97003746
6733,0.107706115,267,0.97003746
6734,0.107357375,265,0.9775281
6735,0.0816074,265,0.9811321
6736,0.08163247,264,0.99245286
6737,0.13619192,265,0.9583333
6738,0.08708306,264,0.98867923
6739,0.14245999,262,0.969697
6740,0.13799064,271,0.9503817
6741,0.13662443,279,0.96309966
6742,0.14237772,285,0.94265234
6743,0.13550419,290,0.96842104
6744,0.16210915,297,0.9275862
6745,0.1789748,301,0.9124579
6746,0.14437395,304,0.9501661
6747,0.1626938,303,0.9375
6748,0.17804693,308,0.9405941
6749,0.15291671,307,0.9577922
6750,0.14615716,306,0.9543974
6751,0.13503794,307,0.9575163
6752,0.1240084,309,0.9641694
6753,0.14185855,306,0.9482201
6754,0.14233063,309,0.9477124
6755,0.14817022,310,0.9385113
6756,0.11767913,312,0.97096777
6757,0.1359891,315,0.9551282
6758,0.14853083,317,0.94603175
6759,0.121471174,318,0.9716088
6760,0.08328853,318,0.9748428
6761,0.1213587,320,0.9716981
6762,0.176435,320,0.95
6763,0.23871112,331,0.909375
6764,0.12879108,335,0.96072507
6765,0.12081405,341,0.9701493
6766,0.1065042,340,0.97360706
6767,0.1835262,338,0.94411767
6768,0.10609657,337,0.9674556
6769,0.12787683,338,0.96142435
6770,0.14162399,337,0.943787
6771,0.07410126,338,0.9851632
6772,0.15527186,337,0.9467456
6773,0.11982169,337,0.96142435
6774,0.13800853,336,0.96142435
6775,0.12237803,337,0.96428573
6776,0.21955086,342,0.94065285
6777,0.18700582,341,0.94736844
6778,0.09868187,341,0.9677419
6779,0.12891144,340,0.9677419
6780,0.15016074,340,0.9470588
6781,0.14283787,338,0.9647059
6782,0.13824001,339,0.9526627
6783,0.13647527,339,0.9616519
6784,0.13548121,337,0.9498525
6785,0.12732913,339,0.96142435
6786,0.19684124,342,0.9321534
6787,0.13813029,342,0.9532164
6788,0.13402624,341,0.95614034
6789,0.11066694,339,0.97360706
6790,0.12263598,340,0.96460176
6791,0.10595718,341,0.9735294
6792,0.12287754,340,0.9677419
6793,0.16302894,337,0.94411767
6794,0.11276596,336,0.96735907
6795,0.115867026,337,0.9702381
6796,0.12069745,340,0.9703264
6797,0.12733461,337,0.9676471
6798,0.1755459,334,0.9317507
6799,0.13680378,337,0.9491018
6800,0.1260955,335,0.96142435
6801,0.1311356,334,0.97313434
6802,0.19010253,338,0.93712574
6803,0.17763957,337,0.943787
6804,0.120526314,338,0.9703264
6805,0.13934527,340,0.96153843
6806,0.1323331,339,0.95
6807,0.13803732,340,0.95280236
6808,0.16065499,340,0.9352941
6809,0.122074045,339,0.9764706
6810,0.10896932,338,0.9705015
6811,0.11533251,338,0.9674556
6812,0.15140434,337,0.964497
6813,0.1064966,335,0.96735907
6814,0.13854727,333,0.96716416
6815,0.11982414,334,0.963964
6816,0.119558014,335,0.96107787
6817,0.1082043,336,0.9641791
6818,0.15319505,340,0.9494048
6819,0.100533,341,0.9676471
6820,0.13749093,339,0.95894426
6821,0.13304323,340,0.95280236
6822,0.10576554,339,0.9558824
6823,0.09991794,340,0.97935104
6824,0.15263017,340,0.9558824
6825,0.121490516,339,0.9735294
6826,0.1326221,339,0.9587021
6827,0.10843696,342,0.97640115
6828,0.10477519,342,0.9649123
6829,0.12194442,347,0.9502924
6830,0.14465104,347,0.96253604
6831,0.12633872,358,0.9567723
6832,0.093002275,356,0.98044693
6833,0.14043738,356,0.9494382
6834,0.090556435,359,0.9719101
6835,0.11612717,355,0.96935934
6836,0.10143395,354,0.9746479
6837,0.12624761,352,0.9717514
6838,0.11528583,349,0.97159094
6839,0.094943486,346,0.98567337
6840,0.10769702,345,0.9682081
6841,0.106775485,341,0.9768116
6842,0.10967348,339,0.96480936
6843,0.13111162,341,0.9616519
6844,0.11372837,338,0.96480936
6845,0.10517429,336,0.964497
6846,0.094635636,334,0.9791667
6847,0.09305481,332,0.98502994
6848,0.10869972,331,0.9698795
6849,0.06592832,333,0.9879154
6850,0.08285158,331,0.987988
6851,0.08971358,329,0.9848943
6852,0.10036901,330,0.9665654
6853,0.104642466,329,0.96666664
6854,0.07027632,330,0.993921
6855,0.08248198,328,0.9848485
6856,0.06460772,326,0.99085367
6857,0.07167375,321,0.9846626
6858,0.06741187,320,0.99065423
6859,0.08863909,318,0.975
6860,0.0862615,319,0.9779874
6861,0.08642368,314,0.984326
6862,0.085131824,313,0.98407644
6863,0.10454774,308,0.98083067
6864,0.05486824,307,0.9935065
6865,0.08516682,304,0.9771987
6866,0.10150306,301,0.9802632
6867,0.0653263,300,0.9833887
6868,0.07135301,299,0.99
6869,0.07840719,302,0.9765886
6870,0.10700851,302,0.9701987
6871,0.07927552,304,0.9735099
6872,0.075081035,303,0.9868421
6873,0.06554017,303,0.990099
6874,0.06327072,301,1.0
6875,0.05847375,303,0.9900332
6876,0.07957335,305,0.990099
6877,0.0737256,302,0.98688525
6878,0.0612251,302,0.98675495
6879,0.08474096,303,0.98344374
6880,0.08269529,303,0.9867987
6881,0.11899529,305,0.96039605
6882,0.09561383,304,0.9737705
6883,0.13393004,310,0.9605263
6884,0.08806274,311,0.97096777
6885,0.0742865,307,0.9871383
6886,0.12242483,314,0.97068405
6887,0.081813194,314,0.9808917
6888,0.082968794,312,0.9808917
6889,0.06334026,312,0.98717946
6890,0.06530324,312,0.98717946
6891,0.087991364,311,0.98397434
6892,0.06815685,308,0.99678457
6893,0.08977208,306,0.97727275
6894,0.06429702,306,0.99019605
6895,0.08363901,309,0.97712415
6896,0.08934433,310,0.9773463
6897,0.1070672,313,0.9677419
6898,0.10357979,311,0.971246
6899,0.13017729,312,0.9614148
6900,0.083036765,313,0.98397434
6901,0.10586402,313,0.971246
6902,0.11407372,314,0.9776358
6903,0.10053626,313,0.97133756
6904,0.08326165,310,0.98083067
6905,0.088278554,309,0.9741936
6906,0.082829446,310,0.98058254
6907,0.09014273,313,0.9645161
6908,0.10557186,320,0.971246
6909,0.08789978,322,0.978125
6910,0.08268324,323,0.9751553
6911,0.10658868,327,0.9690403
6912,0.05491812,327,0.9969419
6913,0.07022558,328,0.9847095
6914,0.12875204,331,0.9664634
6915,0.13319275,335,0.95166165
6916,0.08051635,338,0.9761194
6917,0.07844864,338,0.98224854
6918,0.07073336,340,0.97928995
6919,0.12829685,340,0.9558824
6920,0.07987543,339,0.9823529
6921,0.09750483,341,0.9705015
6922,0.0885987,339,0.97947216
6923,0.07213461,341,0.9852507
6924,0.118669726,348,0.9618768
6925,0.10523293,350,0.9683908
6926,0.10972673,353,0.9657143
6927,0.09793949,355,0.9688385
6928,0.09153311,358,0.97183096
6929,0.09719745,358,0.9748603
6930,0.09507683,361,0.98044693
6931,0.104663625,360,0.97229916
6932,0.07117272,358,0.98333335
6933,0.076354824,359,0.98324025
6934,0.07832786,355,0.9888579
6935,0.08346551,354,0.9774648
6936,0.0860658,352,0.980226
6937,0.073097914,351,0.98579544
6938,0.07804157,350,0.97151
6939,0.075519145,354,0.98
6940,0.08990763,356,0.97740114
6941,0.05583339,354,0.997191
